userName,score,at,EnglishTranslation,BERT_Sentiment
Panji Prima,5,2025-03-08 12:16:17,"good shopping application is good, but unfortunately don't pay using the new mhon fund application, pay, thank you",Neutral
Zahrah Ruhi,5,2025-01-17 11:50:58,like apk because the return of goods is immediately responded to quickly help find items or it needs,Positive
shaka shaka,5,2025-01-20 04:04:32,"Satisfied sometimes shopping shopee cheap prices sometimes expensive, please tips for cheap shopping prices",Neutral
teddi Trisiandi,1,2025-01-27 17:30:31,"Account does not invite shopee paylatter spiny, invite the shopee paylatter limit Rp.",Negative
Fatkur Rohman,5,2025-01-09 12:02:10,shopee is the best easy shopping for difficult goods off -line shop Dishopee helps economy cheap shopping selling cuan thanks shopee,Positive
Edi Elissa,2,2024-12-28 06:27:11,"the expedition is now different, sending slowly, afraid of sending roads damaged roads",Negative
Itel P555g,2,2025-02-09 00:37:07,"really resentful of the main shopee account, the main account is not wrong but I check out, I can't cook for free postage plus, ehh, it's free to postage plus after m",Neutral
Qurfi Days,1,2025-01-08 11:43:33,Bad Saying Complaints Slow Response Different Solutions Applications Less SH Ee,Negative
Ekohohok Hohok,1,2025-01-06 15:34:18,"Bonus for a while, a lot of high school promos, the postage is expensive, buy cheap",Neutral
mama ryu,5,2025-01-05 06:35:01,"like to enter shoopee, please seller like to send so that you know, thank you, thank you",Positive
An Syarul,1,2025-01-18 05:59:33,transfer of divisive applications for chat operators Live ny ad professional ethics Ad problem GX GX Wise Solutions Shopee Many Consumer Loss Conditions certainly do not match the number,Negative
Yani Roniati,1,2025-02-03 13:41:14,"Shopee is crazy, changing the cellphone number, it's complicated verifying via wa no yes, no ads wa so you are in dftr wa udh wa change via phone via tlp, via tlp says the natural activity is crazy, really bad shopee is really crazy",Negative
Taufik Supriyatna,5,2025-01-23 13:50:04,"Like the TV application for the region, please send the level of smooth sending shopee service kepeloksok village",Positive
Muhammad ferdinanshah Gianlugi pratama,1,2025-01-15 10:31:22,Back to the funds until it is clearly ordered to wait to wait until the procedure is clearly the procedure for the GWA to not have the rich news for the medsos chat goods and tell the CS phone to help check out the check.,Negative
Karuniawati suci lestari,5,2025-01-20 03:22:49,"Shopee is good, not cod, try cod so that you don't pay off, thank you, pay attention to shopee",Neutral
Boby Paiker,3,2025-01-13 16:02:45,Believe Shopping for Pay in December Change Thinking Thank you,Negative
Ria Mardalena,5,2025-01-27 00:23:03,"Shopee is good to buy cheap prices for free shipping goods, Belu Shopee items are damaged, like shopee",Neutral
Tomz Store,4,2025-02-09 08:46:12,What is the cost of the admin buying a product just a hand to pay for a shopee pay for the name,Negative
Iyar Afifah,5,2025-01-18 12:24:41,"After the update, it's really a lot, just open the games, it's not the game to open the coin and the notif is difficult to fix it again pls, thank God, change it not lot etc. thx shopee",Negative
Akun Uang Digital 1,1,2025-01-09 00:41:45,"woy admin Shope in my coin really already at the time the bomb came in if I didn't enter, I uninstall the gajle clear application, I didn't sincerely, if I didn't enter the nickname shopee ahmadjae",Negative
Tri Wahyuni,1,2025-01-06 01:03:01,Update but his picture does not appear to be a lucrative sign,Neutral
Rossa Akmalia,5,2025-02-04 23:09:02,COIN DAY APPLICATION MOGA SHOPEE DAY FRONT SHOPPING APPLICATION,Positive
Adi Dwiatmoko,5,2025-03-13 05:23:36,Sometimes Miss Communication Take the Full First Instal First Installment process,Neutral
Alex Std,1,2025-01-31 05:42:46,"the application is not, sometimes DC calls to pay borrowing and not, not yet active, not yet",Negative
A. Annisa Salim Kantao,5,2025-01-16 00:39:24,Shopee Online Shopping Application Discount Send Send Services,Positive
Kusniatul Masjida,5,2025-01-17 12:32:43,Thank you Shopee Paylater Shopelater Help Open a Small Business Thanks for the front of the front,Positive
yuli yossi,5,2025-02-15 11:46:29,Nature shopping in shopee is easy to search items in many select bright items.,Positive
MENGEMPLOKKK Kkk,5,2025-01-29 03:40:40,really like shopee cod feature check really good avoid the package according to the cool shopee,Positive
aroy Pi,5,2025-01-19 06:24:25,"it's good to use online shopping but unfortunately the application is heavy loading, please weigh the loading solution",Neutral
Rio Andika,5,2025-01-14 13:16:22,"The application is really good, complicated shopping for a house, order shopee directly",Positive
Mhey Chant,4,2025-01-09 10:30:21,"yes spiny open paid paid, of course delete the cache already updated app already try",Negative
The Leonrds,2,2025-01-19 05:16:37,Severe notification when the motif appears making the logout app open disturbing,Negative
Agus Susanto,3,2025-02-13 02:42:02,Bad service pays the status of the store pending hours,Negative
Deddy Buliamin,1,2025-01-09 08:18:21,"Yesterday I couldn't order, I always failed a lot",Negative
Ni Wayan Sidiasih,2,2025-01-05 13:50:12,True disappointing items receive a base for the Alas Location Failed to Send Back Alasn Shopee Spx Disappointed,Negative
lupita septiaa,2,2025-01-19 06:53:35,Sen use free postage after Sen can get free postage account suspicious co -kaga here how the account is not mistaken what is just blocking the wise help shopee,Negative
Meti Rahayu,1,2024-12-25 11:28:44,Check the points d the point of the point tens of the friends of the friends of the day hundreds because check the hundred points,Neutral
Anjang wahyu Widamar,1,2025-02-05 03:05:53,"Shopee Tua Dropshipper does not change the receipt difficult, just not give a solution to the cost of the big admin, just turn off slowly, change the receipt on February to turn off thousands of shops",Negative
Ainul Yaqin,5,2025-02-09 08:00:12,help easy to find the need for a special best friend,Positive
Titin herlina ina,3,2025-01-09 01:44:50,yes shopee no korepon is the job has a connector to take a knife to take a dozening name in a case,Neutral
Mas Bondezt,5,2025-02-01 16:34:24,application helps mageran people go to the market directly cheap prices promoan thanks,Positive
Aa delia,1,2025-01-21 15:49:38,"Please, sometimes the signal lot is good, sometimes the postage",Neutral
Yusepinu Nuryatna,5,2025-01-30 09:33:15,Shopee shopping comfortable courier is not wrong to send consumers slowly pay attention to their rights,Positive
Septi Darmawan,2,2025-01-26 14:37:01,entered shopee planting to check in scroll to replace the cellphone so,Neutral
Andy The sky dragon,5,2025-02-06 14:52:37,Buy Shopee Seller Quick Response Product according to the application image friendly user cool application,Positive
Irrina Zain,4,2025-02-10 05:19:28,"Shopee Live coin bonus doesn't claim to appear, remember the suspicious activity of the Shopee Fine account, just claim to be a solution",Negative
bayu safta guna,4,2025-01-12 13:05:34,Column Find Difficult Access Loading has uninstalling the normal installation app,Negative
Pengguna Google,1,2025-01-13 06:19:41,Disappointed Shopee Limit Paylater Spinsers Lazy Shopee Shopping Shopping,Negative
Pandawa Gaming99,2,2025-02-06 03:28:12,make lazy shopping shofee expedition lots forgively fox like to choose the expedition spx lot,Positive
Cahya Madya Somantri,5,2025-01-18 23:26:15,friendly assignment according to please cut the price of free shipping like bonuses,Positive
Hafizhin Syahreza,5,2025-01-08 00:56:52,Please Shopee Spx Expedition Bener Sendi Send so the packet is lost,Negative
agus tio,4,2024-12-27 14:16:13,apk bagus his expenses bunnyak his discony cm cm knapa account gk bli pulsa Pkek spaylater his gk,Negative
aya fazia,2,2025-02-04 04:02:40,a lot of fees adding the balance shopeepay thousand buying just co thousand say the balance please already count in it,Negative
Bams True Blue,1,2025-01-06 08:48:56,"This is clear, the expedition application is sending slowly, not responsible for chatting, ny, don't help the package hold hr, it's not gera",Negative
Syamsiah Azril,5,2025-03-02 05:02:40,Suitable shopping for online goods according to the friendly courier g Pkoknya Shopee Shopping Shopping,Positive
Lenia Lestari,4,2025-01-05 21:21:36,"shopee please order select the method of paying erti pay like that, please, shopee",Negative
Siti Rahmawati (Ima),5,2025-01-05 14:38:28,Shoope app shopping is really cheap for Shopee Layan Good Job,Neutral
Budiarka,4,2025-02-04 20:49:36,"come here to bother the wrong barag, sending a shill back, the balance of the balance, uwag, buy the nugu, it's back eh, uwag, buy a package, buy a package package.",Negative
Al Jabar,5,2025-01-17 13:33:15,Good app SERVICE SERVICE TO LEAVE A CONSIDERATION TO CHOOSE TO HAVE A TRUST,Positive
Nabila Zn,5,2025-03-12 15:19:04,Very fast coming really badly sending it really slow,Negative
Mc Dc,5,2024-12-30 14:36:53,"Senag Shopee is free to shop, sometimes buying tasampai path thanks shopee",Neutral
Erma Kusumawati,5,2025-01-27 13:54:47,Great Pull Coins Hopefully Wear Shopee Successful Shopping,Positive
Effendy Ety,5,2025-02-13 11:03:27,Shopee Easy to Spend Select Click Level Level,Positive
RuziSah Putra,3,2025-01-02 03:43:07,"the items according to the post according to the posting item shop buy, please sell a shop",Negative
WIDI CELL PEKALONGAN JAWA TENGAH,5,2025-02-14 09:36:25,help the lack of the active process of complicated payletters,Neutral
Princess Sianturi,1,2025-01-27 18:14:56,"how do you have top up in shopeepay, using the balance, how to do it when I check the shoppe pay, please shopee again money so that the transaction is to buy goods",Positive
Asep Sniper amatir,4,2025-01-28 08:16:50,Sensitive not shopping needs to be outdoor type looking for not finding the needs of the outdor,Negative
Pujia 2004,3,2025-02-03 14:56:07,annoying ya shopeefood paying using shopeepay can't fail to change the cod directly please please help because no money is cash cash,Negative
Melly yanti,1,2025-02-06 10:10:45,really shopee yesterday filling in shopeepay not adding to the balance of the turn of the report already uploaded the evidence of the CS said that it can't be followed up reporting to use the split application if it is like the gin system,Negative
Eko Sulistyo,1,2025-01-07 15:20:04,Shop Nearing Dishoppe but not Action Needs Thousands of Consumers Terpred of the Action of the Shop already x reports not to be responsive so that the application is careful because if the application is not a solution so that it is not a solution,Negative
Restu Amardi,1,2025-01-21 03:44:28,"Suggestions lots of giving lending advertisements for the main community of private marketolace, yes, marketolace, don't bother to offer paylator loans, people can already be bad until they borrow online",Negative
Dalil Alfassirie,5,2025-01-17 03:38:05,Thank you response advice Normal applications Silver member Gold Members Change Silver,Neutral
ilung sabrang,5,2025-01-07 03:03:17,Easy to find items not a shop just just type brg iginking shopie appears brg,Neutral
adjie asmoro (adzee),4,2025-02-10 10:35:29,easy shopping fast easy or not items according to expectations yes thanks,Positive
Isiprinter,4,2025-01-05 05:16:56,The notification seller likes to come out sometimes not notification chat buying please please,Neutral
Runa Marsya,5,2025-02-07 04:09:42,Please please give the message button to finish the house item push the cent feature is completely panicked,Negative
Mugi Maulana Juliansyah,1,2025-01-21 15:36:17,Spinse Refuses To Open APK Disappointed,Negative
Batu Tagak,5,2025-02-07 01:24:39,Thank you Shopee Shopping Community Products for sale according to the message,Positive
moch maryadi,5,2025-02-06 09:53:19,"items according to the message Easy Laying, thanks shopee, hopefully",Positive
Sega thok,3,2025-02-14 16:41:48,Dear Heavy Heavy Update Slow Video Slow Applications,Negative
Nur Pogar,5,2024-12-28 04:10:31,LANGGAN SHOPEE COMPLETE Item Message Prices Reach Thank you Shopee Shopping,Positive
sutarti lestari,5,2025-01-15 13:23:55,GA shopping shopee Dishopee shopping Dishopee Hapal Home Address Iseng Open Application Learning In addition to the price of Send Shopee is the best,Positive
Indra Cahya,5,2025-01-30 11:16:56,boss please sell a memo set structure just a message just message for example,Negative
Deni Cahyo,5,2025-01-26 15:55:01,Message Account Remember Shopee Paylater After the SpayLater account,Negative
Aji Ahadian,5,2025-01-25 10:07:32,Satisfied Working Applications Sometimes like to be annoyed when playing shopee games sometimes like to repay in front of the application,Positive
Tata Wijaya,4,2025-01-10 06:56:25,Pass Main Shopee Games Loading Sinite quota okay,Negative
